Confirmed cases,,,,,,,,Confirmed Deaths,,,,,,,,,,,,,,,
Country,Date,Cumulative,New Cases,,,,,Country,Date,Cumulative,New Deaths,,,,,,,,,,,,
Senegal,12-06-15,1,0,,,,,Spain,22-12-15,0,0,,,,,,,,,,,,
Senegal,15-06-15,1,0,,,,,Spain,23-12-15,0,0,,,,,,,,,,,,
Senegal,16-06-15,1,0,,,,,Spain,29-12-15,0,0,,,,,,,,,,,,
Senegal,17-06-15,1,0,,,,,Spain,23-03-16,0,0,,,,,,,,,,,,
Senegal,18-06-15,1,0,,,,,United Kingdom,06-01-15,0,0,,,,,,,,,,,,
Senegal,19-06-15,1,0,,,,,United Kingdom,07-01-15,0,0,,,,,,,,,,,,
Senegal,22-06-15,1,0,,,,,United States of America,03-10-14,0,0,,,,,,,,,,,,
Senegal,23-06-15,1,0,,,,,United States of America,08-10-14,0,0,,,,,,,,,,,,
Senegal,24-06-15,1,0,,,,,United States of America,10-10-14,0,0,,,,,,,,,,,,
Senegal,25-06-15,1,0,,,,,United States of America,15-10-14,1,1,,,,,,,,,,,,
Senegal,26-06-15,1,0,,,,,United States of America,17-10-14,1,0,,,,,,,,,,,,
Senegal,29-06-15,1,0,,,,,United States of America,22-10-14,1,0,,,,,,,,,,,,
Senegal,30-06-15,1,0,,,,,United States of America,25-10-14,1,0,,,,,,,,,,,,
Senegal,01-07-15,1,0,,,,,United States of America,29-10-14,1,0,,,,,,,,,,,,
Senegal,02-07-15,1,0,,,,,United States of America,31-10-14,1,0,,,,,,,,,,,,
Senegal,03-07-15,1,0,,,,,United States of America,05-11-14,1,0,,,,,,,,,,,,
Senegal,06-07-15,1,0,,,,,United States of America,07-11-14,1,0,,,,,,,,,,,,
Senegal,07-07-15,1,0,,,,,United States of America,12-11-14,1,0,,,,,,,,,,,,
Senegal,08-07-15,1,0,,,,,United States of America,14-11-14,1,0,,,,,,,,,,,,
Senegal,09-07-15,1,0,,,,,United States of America,19-11-14,1,0,,,,,,,,,,,,
Senegal,10-07-15,1,0,,,,,United States of America,21-11-14,1,0,,,,,,,,,,,,
Senegal,13-07-15,1,0,,,,,United States of America,26-11-14,1,0,,,,,,,,,,,,
Senegal,14-07-15,1,0,,,,,United States of America,01-12-14,1,0,,,,,,,,,,,,
Senegal,15-07-15,1,0,,,,,United States of America,03-12-14,1,0,,,,,,,,,,,,
Senegal,16-07-15,1,0,,,,,United States of America,10-12-14,1,0,,,,,,,,,,,,
Senegal,17-07-15,1,0,,,,,United States of America,15-12-14,1,0,,,,,,,,,,,,
Senegal,20-07-15,1,0,,,,,United States of America,17-12-14,1,0,,,,,,,,,,,,
Senegal,21-07-15,1,0,,,,,United States of America,22-12-14,1,0,,,,,,,,,,,,
Senegal,22-07-15,1,0,,,,,United States of America,23-12-14,1,0,,,,,,,,,,,,
Senegal,23-07-15,1,0,,,,,United States of America,24-12-14,1,0,,,,,,,,,,,,
Senegal,24-07-15,1,0,,,,,United States of America,26-12-14,1,0,,,,,,,,,,,,
Senegal,27-07-15,1,0,,,,,United States of America,29-12-14,1,0,,,,,,,,,,,,
Senegal,28-07-15,1,0,,,,,United States of America,30-12-14,1,0,,,,,,,,,,,,
Senegal,29-07-15,1,0,,,,,United States of America,31-12-14,1,0,,,,,,,,,,,,
Senegal,30-07-15,1,0,,,,,United States of America,02-01-15,1,0,,,,,,,,,,,,
Senegal,31-07-15,1,0,,,,,United States of America,05-01-15,1,0,,,,,,,,,,,,
Senegal,03-08-15,1,0,,,,,United States of America,06-01-15,1,0,,,,,,,,,,,,
Senegal,04-08-15,1,0,,,,,United States of America,07-01-15,1,0,,,,,,,,,,,,
Senegal,05-08-15,1,0,,,,,United States of America,14-01-15,1,0,,,,,,,,,,,,
Senegal,06-08-15,1,0,,,,,United States of America,15-01-15,1,0,,,,,,,,,,,,
Senegal,07-08-15,1,0,,,,,United States of America,16-01-15,1,0,,,,,,,,,,,,
Senegal,10-08-15,1,0,,,,,United States of America,19-01-15,1,0,,,,,,,,,,,,
Senegal,11-08-15,1,0,,,,,United States of America,20-01-15,1,0,,,,,,,,,,,,
Senegal,12-08-15,1,0,,,,,United States of America,21-01-15,1,0,,,,,,,,,,,,
Senegal,13-08-15,1,0,,,,,United States of America,22-01-15,1,0,,,,,,,,,,,,
Senegal,14-08-15,1,0,,,,,United States of America,23-01-15,1,0,,,,,,,,,,,,
Senegal,17-08-15,1,0,,,,,United States of America,26-01-15,1,0,,,,,,,,,,,,
Senegal,18-08-15,1,0,,,,,United States of America,27-01-15,1,0,,,,,,,,,,,,
Senegal,19-08-15,1,0,,,,,United States of America,28-01-15,1,0,,,,,,,,,,,,
Senegal,20-08-15,1,0,,,,,United States of America,29-01-15,1,0,,,,,,,,,,,,
Senegal,21-08-15,1,0,,,,,United States of America,30-01-15,1,0,,,,,,,,,,,,
Senegal,24-08-15,1,0,,,,,United States of America,02-02-15,1,0,,,,,,,,,,,,
Senegal,25-08-15,1,0,,,,,United States of America,03-02-15,1,0,,,,,,,,,,,,
Senegal,26-08-15,1,0,,,,,United States of America,04-02-15,1,0,,,,,,,,,,,,
Senegal,27-08-15,1,0,,,,,United States of America,05-02-15,1,0,,,,,,,,,,,,
Senegal,28-08-15,1,0,,,,,United States of America,06-02-15,1,0,,,,,,,,,,,,
Senegal,31-08-15,1,0,,,,,United States of America,10-02-15,1,0,,,,,,,,,,,,
Senegal,01-09-15,1,0,,,,,United States of America,11-02-15,1,0,,,,,,,,,,,,
Senegal,02-09-15,1,0,,,,,United States of America,12-02-15,1,0,,,,,,,,,,,,
Senegal,03-09-15,1,0,,,,,United States of America,13-02-15,1,0,,,,,,,,,,,,
Senegal,04-09-15,1,0,,,,,United States of America,16-02-15,1,0,,,,,,,,,,,,
Senegal,07-09-15,1,0,,,,,United States of America,17-02-15,1,0,,,,,,,,,,,,
Senegal,08-09-15,1,0,,,,,United States of America,18-02-15,1,0,,,,,,,,,,,,
Senegal,09-09-15,1,0,,,,,United States of America,19-02-15,1,0,,,,,,,,,,,,
Senegal,10-09-15,1,0,,,,,United States of America,20-02-15,1,0,,,,,,,,,,,,
Senegal,11-09-15,1,0,,,,,United States of America,23-02-15,1,0,,,,,,,,,,,,
Senegal,14-09-15,1,0,,,,,United States of America,25-02-15,1,0,,,,,,,,,,,,
Senegal,15-09-15,1,0,,,,,United States of America,26-02-15,1,0,,,,,,,,,,,,
Senegal,16-09-15,1,0,,,,,United States of America,27-02-15,1,0,,,,,,,,,,,,
Senegal,17-09-15,1,0,,,,,United States of America,02-03-15,1,0,,,,,,,,,,,,
Senegal,18-09-15,1,0,,,,,United States of America,04-03-15,1,0,,,,,,,,,,,,
Senegal,21-09-15,1,0,,,,,United States of America,05-03-15,1,0,,,,,,,,,,,,
Senegal,22-09-15,1,0,,,,,United States of America,06-03-15,1,0,,,,,,,,,,,,
Senegal,23-09-15,1,0,,,,,United States of America,10-03-15,1,0,,,,,,,,,,,,
Senegal,24-09-15,1,0,,,,,United States of America,11-03-15,1,0,,,,,,,,,,,,
Senegal,25-09-15,1,0,,,,,United States of America,12-03-15,1,0,,,,,,,,,,,,
Senegal,28-09-15,1,0,,,,,United States of America,13-03-15,1,0,,,,,,,,,,,,
Senegal,29-09-15,1,0,,,,,United States of America,16-03-15,1,0,,,,,,,,,,,,
Senegal,30-09-15,1,0,,,,,United States of America,17-03-15,1,0,,,,,,,,,,,,
Senegal,01-10-15,1,0,,,,,United States of America,18-03-15,1,0,,,,,,,,,,,,
Senegal,02-10-15,1,0,,,,,United States of America,20-03-15,1,0,,,,,,,,,,,,
Senegal,05-10-15,1,0,,,,,United States of America,23-03-15,1,0,,,,,,,,,,,,
Senegal,06-10-15,1,0,,,,,United States of America,24-03-15,1,0,,,,,,,,,,,,
Senegal,07-10-15,1,0,,,,,United States of America,25-03-15,1,0,,,,,,,,,,,,
Senegal,08-10-15,1,0,,,,,United States of America,26-03-15,1,0,,,,,,,,,,,,
Senegal,09-10-15,1,0,,,,,United States of America,27-03-15,1,0,,,,,,,,,,,,
Senegal,13-10-15,1,0,,,,,United States of America,07-04-15,1,0,,,,,,,,,,,,
Senegal,15-10-15,1,0,,,,,United States of America,09-04-15,1,0,,,,,,,,,,,,
Senegal,16-10-15,1,0,,,,,United States of America,13-04-15,1,0,,,,,,,,,,,,
Senegal,20-10-15,1,0,,,,,United States of America,14-04-15,1,0,,,,,,,,,,,,
Senegal,22-10-15,1,0,,,,,United States of America,15-04-15,1,0,,,,,,,,,,,,
Senegal,23-10-15,1,0,,,,,United States of America,16-04-15,1,0,,,,,,,,,,,,
Senegal,26-10-15,1,0,,,,,United States of America,17-04-15,1,0,,,,,,,,,,,,
Senegal,27-10-15,1,0,,,,,United States of America,20-04-15,1,0,,,,,,,,,,,,
Senegal,29-10-15,1,0,,,,,United States of America,21-04-15,1,0,,,,,,,,,,,,
Senegal,30-10-15,1,0,,,,,United States of America,22-04-15,1,0,,,,,,,,,,,,
Senegal,03-11-15,1,0,,,,,United States of America,23-04-15,1,0,,,,,,,,,,,,
Senegal,05-11-15,1,0,,,,,United States of America,24-04-15,1,0,,,,,,,,,,,,
Senegal,06-11-15,1,0,,,,,United States of America,27-04-15,1,0,,,,,,,,,,,,
Senegal,10-11-15,1,0,,,,,United States of America,28-04-15,1,0,,,,,,,,,,,,
Senegal,11-11-15,1,0,,,,,United States of America,30-04-15,1,0,,,,,,,,,,,,
Senegal,12-11-15,1,0,,,,,United States of America,01-05-15,1,0,,,,,,,,,,,,
Senegal,16-11-15,1,0,,,,,United States of America,04-05-15,1,0,,,,,,,,,,,,
Senegal,17-11-15,1,0,,,,,United States of America,05-05-15,1,0,,,,,,,,,,,,
Senegal,20-11-15,1,0,,,,,United States of America,06-05-15,1,0,,,,,,,,,,,,
Senegal,24-11-15,1,0,,,,,United States of America,07-05-15,1,0,,,,,,,,,,,,
Senegal,26-11-15,1,0,,,,,United States of America,08-05-15,1,0,,,,,,,,,,,,
Senegal,01-12-15,1,0,,,,,United States of America,11-05-15,1,0,,,,,,,,,,,,
Senegal,02-12-15,1,0,,,,,United States of America,12-05-15,1,0,,,,,,,,,,,,
Senegal,03-12-15,1,0,,,,,United States of America,13-05-15,1,0,,,,,,,,,,,,
Senegal,09-12-15,1,0,,,,,United States of America,14-05-15,1,0,,,,,,,,,,,,
Senegal,10-12-15,1,0,,,,,United States of America,15-05-15,1,0,,,,,,,,,,,,
Senegal,11-12-15,1,0,,,,,United States of America,18-05-15,1,0,,,,,,,,,,,,
Senegal,15-12-15,1,0,,,,,United States of America,19-05-15,1,0,,,,,,,,,,,,
Senegal,16-12-15,1,0,,,,,United States of America,20-05-15,1,0,,,,,,,,,,,,
Senegal,17-12-15,1,0,,,,,United States of America,21-05-15,1,0,,,,,,,,,,,,
Senegal,22-12-15,1,0,,,,,United States of America,22-05-15,1,0,,,,,,,,,,,,
Senegal,23-12-15,1,0,,,,,United States of America,25-05-15,1,0,,,,,,,,,,,,
Senegal,29-12-15,1,0,,,,,United States of America,26-05-15,1,0,,,,,,,,,,,,
Senegal,23-03-16,1,0,,,,,United States of America,27-05-15,1,0,,,,,,,,,,,,
Sierra Leone,29-08-14,935,935,,,,,United States of America,28-05-15,1,0,,,,,,,,,,,,
Sierra Leone,05-09-14,1146,211,,,,,United States of America,29-05-15,1,0,,,,,,,,,,,,
Sierra Leone,08-09-14,1234,88,,,,,United States of America,01-06-15,1,0,,,,,,,,,,,,
Sierra Leone,12-09-14,1287,53,,,,,United States of America,02-06-15,1,0,,,,,,,,,,,,
Sierra Leone,16-09-14,1464,177,,,,,United States of America,03-06-15,1,0,,,,,,,,,,,,
Sierra Leone,18-09-14,1513,49,,,,,United States of America,04-06-15,1,0,,,,,,,,,,,,
Sierra Leone,22-09-14,1640,127,,,,,United States of America,05-06-15,1,0,,,,,,,,,,,,
Sierra Leone,24-09-14,1745,105,,,,,United States of America,08-06-15,1,0,,,,,,,,,,,,
Sierra Leone,26-09-14,1816,71,,,,,United States of America,09-06-15,1,0,,,,,,,,,,,,
Sierra Leone,01-10-14,2076,260,,,,,United States of America,10-06-15,1,0,,,,,,,,,,,,
Sierra Leone,03-10-14,2179,103,,,,,United States of America,11-06-15,1,0,,,,,,,,,,,,
Sierra Leone,08-10-14,2455,276,,,,,United States of America,12-06-15,1,0,,,,,,,,,,,,
Sierra Leone,10-10-14,2593,138,,,,,United States of America,15-06-15,1,0,,,,,,,,,,,,
Sierra Leone,15-10-14,2849,256,,,,,United States of America,16-06-15,1,0,,,,,,,,,,,,
Sierra Leone,17-10-14,2977,128,,,,,United States of America,17-06-15,1,0,,,,,,,,,,,,
Sierra Leone,22-10-14,3223,246,,,,,United States of America,18-06-15,1,0,,,,,,,,,,,,
Sierra Leone,25-10-14,3389,166,,,,,United States of America,19-06-15,1,0,,,,,,,,,,,,
Sierra Leone,29-10-14,3700,311,,,,,United States of America,22-06-15,1,0,,,,,,,,,,,,
Sierra Leone,31-10-14,3778,78,,,,,United States of America,23-06-15,1,0,,,,,,,,,,,,
Sierra Leone,05-11-14,4057,279,,,,,United States of America,24-06-15,1,0,,,,,,,,,,,,
Sierra Leone,07-11-14,4149,92,,,,,United States of America,25-06-15,1,0,,,,,,,,,,,,
Sierra Leone,12-11-14,4523,374,,,,,United States of America,26-06-15,1,0,,,,,,,,,,,,
Sierra Leone,14-11-14,4683,160,,,,,United States of America,29-06-15,1,0,,,,,,,,,,,,
Sierra Leone,19-11-14,5056,373,,,,,United States of America,30-06-15,1,0,,,,,,,,,,,,
Sierra Leone,21-11-14,5152,96,,,,,United States of America,01-07-15,1,0,,,,,,,,,,,,
Sierra Leone,26-11-14,5441,289,,,,,United States of America,02-07-15,1,0,,,,,,,,,,,,
Sierra Leone,01-12-14,5831,390,,,,,United States of America,03-07-15,1,0,,,,,,,,,,,,
Sierra Leone,03-12-14,5978,147,,,,,United States of America,06-07-15,1,0,,,,,,,,,,,,
Sierra Leone,10-12-14,6375,397,,,,,United States of America,07-07-15,1,0,,,,,,,,,,,,
Sierra Leone,15-12-14,6638,263,,,,,United States of America,08-07-15,1,0,,,,,,,,,,,,
Sierra Leone,17-12-14,6702,64,,,,,United States of America,09-07-15,1,0,,,,,,,,,,,,
Sierra Leone,22-12-14,6975,273,,,,,United States of America,10-07-15,1,0,,,,,,,,,,,,
Sierra Leone,23-12-14,7017,42,,,,,United States of America,13-07-15,1,0,,,,,,,,,,,,
Sierra Leone,24-12-14,7017,0,,,,,United States of America,14-07-15,1,0,,,,,,,,,,,,
Sierra Leone,26-12-14,7160,143,,,,,United States of America,15-07-15,1,0,,,,,,,,,,,,
Sierra Leone,29-12-14,7326,166,,,,,United States of America,16-07-15,1,0,,,,,,,,,,,,
Sierra Leone,30-12-14,7354,28,,,,,United States of America,17-07-15,1,0,,,,,,,,,,,,
Sierra Leone,31-12-14,7354,0,,,,,United States of America,20-07-15,1,0,,,,,,,,,,,,
Sierra Leone,02-01-15,7476,122,,,,,United States of America,21-07-15,1,0,,,,,,,,,,,,
Sierra Leone,05-01-15,7570,94,,,,,United States of America,22-07-15,1,0,,,,,,,,,,,,
Sierra Leone,06-01-15,7602,32,,,,,United States of America,23-07-15,1,0,,,,,,,,,,,,
Sierra Leone,07-01-15,7602,0,,,,,United States of America,24-07-15,1,0,,,,,,,,,,,,
Sierra Leone,08-01-15,7759,157,,,,,United States of America,27-07-15,1,0,,,,,,,,,,,,
Sierra Leone,09-01-15,7759,0,,,,,United States of America,28-07-15,1,0,,,,,,,,,,,,
Sierra Leone,12-01-15,7766,7,,,,,United States of America,29-07-15,1,0,,,,,,,,,,,,
Sierra Leone,13-01-15,7766,0,,,,,United States of America,30-07-15,1,0,,,,,,,,,,,,
Sierra Leone,14-01-15,7786,20,,,,,United States of America,31-07-15,1,0,,,,,,,,,,,,
Sierra Leone,15-01-15,7802,16,,,,,United States of America,03-08-15,1,0,,,,,,,,,,,,
Sierra Leone,16-01-15,7825,23,,,,,United States of America,04-08-15,1,0,,,,,,,,,,,,
Sierra Leone,19-01-15,7883,58,,,,,United States of America,05-08-15,1,0,,,,,,,,,,,,
Sierra Leone,20-01-15,7903,20,,,,,United States of America,06-08-15,1,0,,,,,,,,,,,,
Sierra Leone,21-01-15,7903,0,,,,,United States of America,07-08-15,1,0,,,,,,,,,,,,
Sierra Leone,22-01-15,7909,6,,,,,United States of America,10-08-15,1,0,,,,,,,,,,,,
Sierra Leone,23-01-15,7921,12,,,,,United States of America,11-08-15,1,0,,,,,,,,,,,,
Sierra Leone,26-01-15,7963,42,,,,,United States of America,12-08-15,1,0,,,,,,,,,,,,
Sierra Leone,27-01-15,7968,5,,,,,United States of America,13-08-15,1,0,,,,,,,,,,,,
Sierra Leone,28-01-15,7968,0,,,,,United States of America,14-08-15,1,0,,,,,,,,,,,,
Sierra Leone,29-01-15,7977,9,,,,,United States of America,17-08-15,1,0,,,,,,,,,,,,
Sierra Leone,30-01-15,7989,12,,,,,United States of America,18-08-15,1,0,,,,,,,,,,,,
Sierra Leone,02-02-15,8042,53,,,,,United States of America,19-08-15,1,0,,,,,,,,,,,,
Sierra Leone,03-02-15,8059,17,,,,,United States of America,20-08-15,1,0,,,,,,,,,,,,
Sierra Leone,04-02-15,8059,0,,,,,United States of America,21-08-15,1,0,,,,,,,,,,,,
Sierra Leone,05-02-15,8063,4,,,,,United States of America,24-08-15,1,0,,,,,,,,,,,,
Sierra Leone,06-02-15,8084,21,,,,,United States of America,25-08-15,1,0,,,,,,,,,,,,
Sierra Leone,10-02-15,8135,51,,,,,United States of America,26-08-15,1,0,,,,,,,,,,,,
Sierra Leone,11-02-15,8135,0,,,,,United States of America,27-08-15,1,0,,,,,,,,,,,,
Sierra Leone,12-02-15,8138,3,,,,,United States of America,28-08-15,1,0,,,,,,,,,,,,
Sierra Leone,13-02-15,8155,17,,,,,United States of America,31-08-15,1,0,,,,,,,,,,,,
Sierra Leone,16-02-15,8199,44,,,,,United States of America,01-09-15,1,0,,,,,,,,,,,,
Sierra Leone,17-02-15,8212,13,,,,,United States of America,02-09-15,1,0,,,,,,,,,,,,
Sierra Leone,18-02-15,8212,0,,,,,United States of America,03-09-15,1,0,,,,,,,,,,,,
Sierra Leone,19-02-15,8223,11,,,,,United States of America,04-09-15,1,0,,,,,,,,,,,,
Sierra Leone,20-02-15,8223,0,,,,,United States of America,07-09-15,1,0,,,,,,,,,,,,
Sierra Leone,23-02-15,8223,0,,,,,United States of America,08-09-15,1,0,,,,,,,,,,,,
Sierra Leone,25-02-15,8289,66,,,,,United States of America,09-09-15,1,0,,,,,,,,,,,,
Sierra Leone,26-02-15,8308,19,,,,,United States of America,10-09-15,1,0,,,,,,,,,,,,
Sierra Leone,27-02-15,8320,12,,,,,United States of America,11-09-15,1,0,,,,,,,,,,,,
Sierra Leone,02-03-15,8353,33,,,,,United States of America,14-09-15,1,0,,,,,,,,,,,,
Sierra Leone,04-03-15,8353,0,,,,,United States of America,15-09-15,1,0,,,,,,,,,,,,
Sierra Leone,05-03-15,8383,30,,,,,United States of America,16-09-15,1,0,,,,,,,,,,,,
Sierra Leone,06-03-15,8389,6,,,,,United States of America,17-09-15,1,0,,,,,,,,,,,,
Sierra Leone,10-03-15,8428,39,,,,,United States of America,18-09-15,1,0,,,,,,,,,,,,
Sierra Leone,11-03-15,8428,0,,,,,United States of America,21-09-15,1,0,,,,,,,,,,,,
Sierra Leone,12-03-15,8463,35,,,,,United States of America,22-09-15,1,0,,,,,,,,,,,,
Sierra Leone,13-03-15,8469,6,,,,,United States of America,23-09-15,1,0,,,,,,,,,,,,
Sierra Leone,16-03-15,8484,15,,,,,United States of America,24-09-15,1,0,,,,,,,,,,,,
Sierra Leone,17-03-15,8487,3,,,,,United States of America,25-09-15,1,0,,,,,,,,,,,,
Sierra Leone,18-03-15,8487,0,,,,,United States of America,28-09-15,1,0,,,,,,,,,,,,
Sierra Leone,20-03-15,8508,21,,,,,United States of America,29-09-15,1,0,,,,,,,,,,,,
Sierra Leone,23-03-15,8518,10,,,,,United States of America,30-09-15,1,0,,,,,,,,,,,,
Sierra Leone,24-03-15,8520,2,,,,,United States of America,01-10-15,1,0,,,,,,,,,,,,
Sierra Leone,25-03-15,8520,0,,,,,United States of America,02-10-15,1,0,,,,,,,,,,,,
Sierra Leone,26-03-15,8529,9,,,,,United States of America,05-10-15,1,0,,,,,,,,,,,,
Sierra Leone,27-03-15,8532,3,,,,,United States of America,06-10-15,1,0,,,,,,,,,,,,
Sierra Leone,07-04-15,8555,23,,,,,United States of America,07-10-15,1,0,,,,,,,,,,,,
Sierra Leone,09-04-15,8558,3,,,,,United States of America,08-10-15,1,0,,,,,,,,,,,,
Sierra Leone,13-04-15,8560,2,,,,,United States of America,09-10-15,1,0,,,,,,,,,,,,
Sierra Leone,14-04-15,8563,3,,,,,United States of America,13-10-15,1,0,,,,,,,,,,,,
Sierra Leone,15-04-15,8563,0,,,,,United States of America,15-10-15,1,0,,,,,,,,,,,,
Sierra Leone,16-04-15,8566,3,,,,,United States of America,16-10-15,1,0,,,,,,,,,,,,
Sierra Leone,17-04-15,8569,3,,,,,United States of America,20-10-15,1,0,,,,,,,,,,,,
Sierra Leone,20-04-15,8572,3,,,,,United States of America,22-10-15,1,0,,,,,,,,,,,,
Sierra Leone,21-04-15,8573,1,,,,,United States of America,23-10-15,1,0,,,,,,,,,,,,
Sierra Leone,22-04-15,8575,2,,,,,United States of America,26-10-15,1,0,,,,,,,,,,,,
Sierra Leone,23-04-15,8581,6,,,,,United States of America,27-10-15,1,0,,,,,,,,,,,,
Sierra Leone,24-04-15,8584,3,,,,,United States of America,29-10-15,1,0,,,,,,,,,,,,
Sierra Leone,27-04-15,8585,1,,,,,United States of America,30-10-15,1,0,,,,,,,,,,,,
Sierra Leone,28-04-15,8586,1,,,,,United States of America,03-11-15,1,0,,,,,,,,,,,,
Sierra Leone,30-04-15,8588,2,,,,,United States of America,05-11-15,1,0,,,,,,,,,,,,
Sierra Leone,01-05-15,8590,2,,,,,United States of America,06-11-15,1,0,,,,,,,,,,,,
Sierra Leone,04-05-15,8592,2,,,,,United States of America,10-11-15,1,0,,,,,,,,,,,,
Sierra Leone,05-05-15,8595,3,,,,,United States of America,11-11-15,1,0,,,,,,,,,,,,
Sierra Leone,06-05-15,8595,0,,,,,United States of America,12-11-15,1,0,,,,,,,,,,,,
Sierra Leone,07-05-15,8597,2,,,,,United States of America,16-11-15,1,0,,,,,,,,,,,,
Sierra Leone,08-05-15,8597,0,,,,,United States of America,17-11-15,1,0,,,,,,,,,,,,
Sierra Leone,11-05-15,8597,0,,,,,United States of America,20-11-15,1,0,,,,,,,,,,,,
Sierra Leone,12-05-15,8597,0,,,,,United States of America,24-11-15,1,0,,,,,,,,,,,,
Sierra Leone,13-05-15,8597,0,,,,,United States of America,26-11-15,1,0,,,,,,,,,,,,
Sierra Leone,14-05-15,8597,0,,,,,United States of America,01-12-15,1,0,,,,,,,,,,,,
Sierra Leone,15-05-15,8598,1,,,,,United States of America,02-12-15,1,0,,,,,,,,,,,,
Sierra Leone,18-05-15,8603,5,,,,,United States of America,03-12-15,1,0,,,,,,,,,,,,
Sierra Leone,19-05-15,8605,2,,,,,United States of America,09-12-15,1,0,,,,,,,,,,,,
Sierra Leone,20-05-15,8605,0,,,,,United States of America,10-12-15,1,0,,,,,,,,,,,,
Sierra Leone,21-05-15,8607,2,,,,,United States of America,11-12-15,1,0,,,,,,,,,,,,
Sierra Leone,22-05-15,8608,1,,,,,United States of America,15-12-15,1,0,,,,,,,,,,,,
Sierra Leone,25-05-15,8608,0,,,,,United States of America,16-12-15,1,0,,,,,,,,,,,,
Sierra Leone,26-05-15,8608,0,,,,,United States of America,17-12-15,1,0,,,,,,,,,,,,
Sierra Leone,27-05-15,8608,0,,,,,United States of America,22-12-15,1,0,,,,,,,,,,,,
Sierra Leone,28-05-15,8611,3,,,,,United States of America,23-12-15,1,0,,,,,,,,,,,,
Sierra Leone,29-05-15,8614,3,,,,,United States of America,29-12-15,1,0,,,,,,,,,,,,
Sierra Leone,01-06-15,8618,4,,,,,United States of America,23-03-16,1,0,,,,,,,,,,,,
Sierra Leone,02-06-15,8620,2,,,,,United States of America,29-12-15,1,0,,,,,,,,,,,,
Sierra Leone,03-06-15,8620,0,,,,,United States of America,23-03-16,1,0,,,,,,,,,,,,
Sierra Leone,04-06-15,8623,3,,,,,United States of America,07-07-15,1,0,,,,,,,,,,,,
Sierra Leone,05-06-15,8624,1,,,,,United States of America,08-07-15,1,0,,,,,,,,,,,,
Sierra Leone,08-06-15,8630,6,,,,,United States of America,09-07-15,1,0,,,,,,,,,,,,
Sierra Leone,09-06-15,8635,5,,,,,United States of America,10-07-15,1,0,,,,,,,,,,,,
Sierra Leone,10-06-15,8635,0,,,,,United States of America,13-07-15,1,0,,,,,,,,,,,,
Sierra Leone,11-06-15,8638,3,,,,,United States of America,14-07-15,1,0,,,,,,,,,,,,
Sierra Leone,12-06-15,8647,9,,,,,United States of America,15-07-15,1,0,,,,,,,,,,,,
Sierra Leone,15-06-15,8649,2,,,,,United States of America,16-07-15,1,0,,,,,,,,,,,,
Sierra Leone,16-06-15,8649,0,,,,,United States of America,17-07-15,1,0,,,,,,,,,,,,
Sierra Leone,17-06-15,8649,0,,,,,United States of America,20-07-15,1,0,,,,,,,,,,,,
Sierra Leone,18-06-15,8651,2,,,,,United States of America,21-07-15,1,0,,,,,,,,,,,,
Sierra Leone,19-06-15,8654,3,,,,,United States of America,22-07-15,1,0,,,,,,,,,,,,
Sierra Leone,22-06-15,8657,3,,,,,United States of America,23-07-15,1,0,,,,,,,,,,,,
Sierra Leone,23-06-15,8657,0,,,,,United States of America,24-07-15,1,0,,,,,,,,,,,,
Sierra Leone,24-06-15,8657,0,,,,,United States of America,27-07-15,1,0,,,,,,,,,,,,
Sierra Leone,25-06-15,8660,3,,,,,United States of America,28-07-15,1,0,,,,,,,,,,,,
Sierra Leone,26-06-15,8662,2,,,,,United States of America,29-07-15,1,0,,,,,,,,,,,,
Sierra Leone,29-06-15,8664,2,,,,,United States of America,30-07-15,1,0,,,,,,,,,,,,
Sierra Leone,30-06-15,8665,1,,,,,United States of America,31-07-15,1,0,,,,,,,,,,,,
Sierra Leone,01-07-15,8665,0,,,,,United States of America,03-08-15,1,0,,,,,,,,,,,,
Sierra Leone,02-07-15,8668,3,,,,,United States of America,04-08-15,1,0,,,,,,,,,,,,
Sierra Leone,03-07-15,8671,3,,,,,United States of America,05-08-15,1,0,,,,,,,,,,,,
Sierra Leone,06-07-15,8673,2,,,,,United States of America,06-08-15,1,0,,,,,,,,,,,,
Sierra Leone,07-07-15,8674,1,,,,,United States of America,07-08-15,1,0,,,,,,,,,,,,
Sierra Leone,08-07-15,8674,0,,,,,United States of America,10-08-15,1,0,,,,,,,,,,,,
Sierra Leone,09-07-15,8675,1,,,,,United States of America,11-08-15,1,0,,,,,,,,,,,,
Sierra Leone,10-07-15,8676,1,,,,,United States of America,12-08-15,1,0,,,,,,,,,,,,
Sierra Leone,13-07-15,8687,11,,,,,United States of America,13-08-15,1,0,,,,,,,,,,,,
Sierra Leone,14-07-15,8688,1,,,,,United States of America,14-08-15,1,0,,,,,,,,,,,,
Sierra Leone,15-07-15,8688,0,,,,,United States of America,17-08-15,1,0,,,,,,,,,,,,
Sierra Leone,16-07-15,8688,0,,,,,United States of America,18-08-15,1,0,,,,,,,,,,,,
Sierra Leone,17-07-15,8688,0,,,,,United States of America,19-08-15,1,0,,,,,,,,,,,,
Sierra Leone,20-07-15,8692,4,,,,,United States of America,20-08-15,1,0,,,,,,,,,,,,
Sierra Leone,21-07-15,8692,0,,,,,United States of America,21-08-15,1,0,,,,,,,,,,,,
